id,city,name,country,lastUpdated,firstUpdated,coordinates.latitude,coordinates.longitude,parameterIds,has_pm25,has_pm10,has_so2,has_no,has_o3,sensorCount,metroArea
225807.0,Westminster,Westminster - Covent Garden,GB,2024-09-11T07:00:00+00:00,2021-04-30T00:00:00+00:00,51.5119769825798,-0.12162720332856,"[5, 2]",1.0,0.0,0.0,0.0,0.0,1.0,London
225850.0,Wandsworth,Wandsworth - Tooting High Street,GB,2024-09-11T07:00:00+00:00,2021-04-30T00:00:00+00:00,51.429331,-0.166524,"[1, 5]",0.0,1.0,0.0,0.0,0.0,1.0,London
2453304.0,,Marylebone Road,GB,2024-09-11T06:00:00+00:00,2024-02-20T14:00:00+00:00,51.52224,-0.15657,"[100, 2, 98]",1.0,0.0,0.0,0.0,0.0,1.0,London
2453319.0,,Marylebone Road,GB,2024-09-11T06:00:00+00:00,2024-02-20T14:00:00+00:00,51.52224,-0.15657,"[98, 100, 2]",1.0,0.0,0.0,0.0,0.0,1.0,London
2984093.0,,"Maiden Lane, London",GB,2024-09-11T06:00:00+00:00,2024-07-26T14:00:00+00:00,51.5423,-0.1285,"[100, 2, 19, 98, 1, 125]",1.0,1.0,0.0,0.0,0.0,2.0,London
2946436.0,,"Maiden Lane, London",GB,2024-09-11T06:00:00+00:00,2024-07-12T09:00:00+00:00,51.5423,-0.1285,"[1, 19, 98, 100, 2, 125]",1.0,1.0,0.0,0.0,0.0,2.0,London
2453309.0,,Honor Oak Park,GB,2024-09-11T06:00:00+00:00,2024-02-20T14:00:00+00:00,51.451186,-0.039428,"[2, 98, 100]",1.0,0.0,0.0,0.0,0.0,1.0,London
2946434.0,,"Maiden Lane, London",GB,2024-09-11T06:00:00+00:00,2024-07-12T09:00:00+00:00,51.5423,-0.1285,"[1, 125, 2, 98, 100, 19]",1.0,1.0,0.0,0.0,0.0,2.0,London
2946433.0,,"Maiden Lane, London",GB,2024-09-11T06:00:00+00:00,2024-07-12T09:00:00+00:00,51.5423,-0.1285,"[98, 100, 19, 1, 125, 2]",1.0,1.0,0.0,0.0,0.0,2.0,London
2453312.0,,Honor Oak Park,GB,2024-09-11T06:00:00+00:00,2024-02-20T14:00:00+00:00,51.451186,-0.039428,"[100, 2, 98]",1.0,0.0,0.0,0.0,0.0,1.0,London
1235983.0,,Islington,GB,2024-09-11T06:00:00+00:00,2023-07-15T13:00:00+00:00,51.54654025913672,-0.09074524215529413,"[19, 98, 125, 2, 1, 100, 19, 1]",1.0,1.0,0.0,0.0,0.0,2.0,London
270693.0,Westminster,Waterloo Place (The Crown Estate),GB,2024-09-11T05:00:00+00:00,2021-11-03T00:00:00+00:00,51.5075819137762,-0.133068372704093,"[5, 2, 1, 3]",1.0,1.0,0.0,0.0,1.0,3.0,London
225744.0,Ealing,Ealing - Western Avenue,GB,2024-09-11T02:00:00+00:00,2021-04-30T00:00:00+00:00,51.5236078191481,-0.265502631799754,"[1, 5]",0.0,1.0,0.0,0.0,0.0,1.0,London
3056381.0,,Harlesden LP1,GB,2024-09-10T15:05:51+00:00,2024-09-10T12:03:07+00:00,51.53554,-0.24106,[2],1.0,0.0,0.0,0.0,0.0,1.0,London
3056383.0,,Harlesden LP2,GB,2024-09-10T15:05:05+00:00,2024-09-10T12:01:14+00:00,51.53479,-0.23747,[2],1.0,0.0,0.0,0.0,0.0,1.0,London
