id,city_id,location,lat,lon
2163073,14,B-13,44.45000000023424,26.12999999974633
223785,2,Lancell Street,51.5618,-0.07587
223780,2,Monnery Road,51.560567,-0.135615
223699,2,Stockwell Road,51.466706,-0.117473
223773,2,Pattison Road,51.560877,-0.195749
223796,2,Tower Bridge Road,51.501965,-0.077592
223737,2,Commercial Street,51.518123,-0.074271
223707,2,Hendon Way,51.571687,-0.210037
223789,2,St Anns Hill,51.456143,-0.18927
223764,2,Upper Richmond Road,51.465116,-0.254736
223703,2,Caledonian Road,51.550067,-0.117987
223794,2,Garrett Lane,51.440399,-0.186775
223750,2,Geraldine Street,51.49562,-0.105412
223771,2,Holloway Road,51.555387,-0.116092
4762,15,Berlin Schildhornstraße,52.463610999810946,13.318250000381644
2162181,15,Berlin Silbersteinstraße 5,52.46747000023927,13.441209999591656
2993,15,Berlin Neukölln,52.48945100006434,13.430843999965024
4761,15,Berlin Wedding,52.543040999981905,13.349326000418548
3019,15,Berlin Mitte,52.51360600001067,13.41883300000022
3026,15,Berlin Schöneberg,52.485814000177015,13.348774999874411
2162178,15,Berlin Leipziger Straße (MC),52.50981299973173,13.382376999608192
2162180,15,Berlin Karl-Marx-Straße II,52.483810999822715,13.429670999629955
4767,15,Berlin Frankfurter Allee,52.51407199975142,13.469930999635912
4765,15,Berlin Hardenbergplatz,52.50659999994566,13.332971999991248
4764,15,Berlin Mariendorfer Damm,52.43811499988987,13.387720000153392
2977853,15,Berlin-Neukoelln Donaustr.,52.4796999,13.4404605
3025,15,DEBE063,52.467534,13.441654
1775988,15,Berlin Mitte (outdoor),52.514444,13.35
3021,15,DEBE064,52.481709,13.433967
4287,16,TRES OLIVOS,40.50055555025528,-3.689722220008741
4331,16,MENDEZ ALVARO,40.39805555018832,-3.6866666598586177
4323,16,ESCUELAS AGUIRRE,40.42166665995589,-3.682222219837608
4312,16,ENSANCHE DE VALLECAS,40.3727777702012,-3.6119444396910185
4258,16,BARRIO DEL PILAR,40.47833333020461,-3.7113888803825215
4314,16,RETIRO,40.40972221972217,-3.685555549853365
4328,16,PLAZA ELÍPTICA,40.38470000028444,-3.7186000003245874
3295,16,RAMÓN Y CAJAL,40.45166665984245,-3.677222220322396
3223,16,PLAZA DE ESPAÑA,40.424166659847046,-3.712222219623825
2162414,16,POZUELO DE ALARCÓN,40.449100000228725,-3.803699999727139
4285,16,CUATRO CAMINOS-PABLO IGLESIAS,40.44527776982108,-3.7063888799689946
4318,16,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339
4317,16,PUENTE DE VALLECAS,40.388055549727234,-3.651388879911772
4329,16,MORATALAZ,40.408055549902954,-3.645277770391308
2162411,16,LEGANÉS,40.33970000008103,-3.7545000001496094
4249,16,ARTURO SORIA,40.440000000283234,-3.639166659972529
4275,16,CASTELLANA,40.439722219952834,-3.690277769621476
4264,16,VILLAVERDE,40.34694443977103,-3.705000000098109
2162438,16,LEGANÉS,40.33970000008103,-3.7545000001496094
2162441,16,POZUELO DE ALARCÓN,40.449100000228725,-3.803699999727139
4327,16,FAROLILLO,40.394722220244205,-3.731944439734202
4342,16,JUAN CARLOS I,40.465000000052974,-3.60888888043921
4296,16,SANCHINARRO,40.49416666013708,-3.660277769835259
4320,16,PLAZA CASTILLA-CANAL,40.465833329674865,-3.688333330256388
4274,16,CASA DE CAMPO,40.42000000010348,-3.7491666600869737
2826460,16,Invernadero SinCO2,40.4515299,-3.722884
2826464,16,Invernadero ConCO2,40.4515299,-3.722884
2163110,14,B-24,44.410000000303135,26.109999999888853
2163076,14,B-9,44.49167500026332,26.03072500018203
2163085,14,B-20,44.38999999989685,26.11999999981759
2163103,14,B-15,44.47000000027231,26.13999999967507
2163119,14,B-16,44.42999999979392,26.13999999967507
2163088,14,B-22,44.41999999996592,26.14999999960381
2737504,14,B-19,44.41999999996592,26.0700000001739
10781,14,RO0066A,44.4110818288512,26.1847227222147
9360,14,RO0069A,44.4116669994632,26.052244
10784,14,RO0068A,44.395807371193,26.1483409532079
10779,14,RO0065A,44.4470701280555,26.0368600264486
10789,14,RO0070A,44.4289183724066,26.1208525055138
9358,14,RO0067A,44.4405559994632,26.151122
2812630,17,International School of Belgrade,44.78765,20.43385
1541049,17,Beograd Danijelova,44.782294,20.479144
1541051,17,Beograd Mirijevo,44.789792,20.538598000000004
1541052,17,Beograd na vodi,44.811892,20.450132
784133,17,Beograd Bežanijska kosa,44.815028000000005,20.3779
784136,17,Beograd Dragiša Mišović,44.777237,20.457029
