id,location,city,country,lat,lon,day,time,pm25,pm10,so2,no,o3
287453,Hackney - Queensbridge Road,London,GB,51.539324,-0.070078971,2022-06-28,11:00,,28.0,,,
223692,Brook Drive,London,GB,51.493213,-0.101559,2020-12-01,00:00,3.6,,,11.05,
223772,Drury Lane,London,GB,51.513472,-0.119223,2020-12-01,00:00,3.58,,,8.69,
223751,Church Street,London,GB,51.4813,-0.00986,2020-12-01,00:00,,,,12.18,
223704,Devas Street,London,GB,51.523099,-0.012704,2020-12-01,00:00,16.24,,,13.32,
223746,Devonshire Street,London,GB,51.488199,-0.255688,2020-12-01,00:00,8.23,,,7.57,
223740,Shaftsbury Avenue,London,GB,51.51207,-0.131959,2020-12-01,00:00,47.94,,,15.11,
223718,Queen Margarets Grove,London,GB,51.549215,-0.079761,2020-12-01,00:00,5.05,,,11.48,
223771,Holloway Road,London,GB,51.555387,-0.116092,2020-12-01,00:00,4.59,,,19.51,
223750,Geraldine Street,London,GB,51.49562,-0.105412,2020-12-01,00:00,5.53,,,10.31,
223698,Charing Cross Hospital,London,GB,51.487354,-0.221561,2020-12-01,00:00,2.04,,,17.81,
223754,Marylebone,London,GB,51.52304,-0.174732,2020-12-01,00:00,3.91,,,8.62,
223788,The Vale,London,GB,51.506679,-0.262782,2020-12-01,00:00,4.04,,,10.58,
223795,Rosebery Avenue,London,GB,51.52844,-0.10692,2020-12-01,00:00,6.86,,,13.1,
223797,Cowcross Street,London,GB,51.52011,-0.103411,2020-12-01,00:00,14.93,,,37.67,
223744,St James,London,GB,51.474143,-0.038547,2020-12-01,00:00,6.26,,,6.16,
223707,Hendon Way,London,GB,51.571687,-0.210037,2020-12-01,00:00,7.37,,,8.61,
223730,Ladbroke Grove,London,GB,51.510768,-0.20529,2020-12-01,00:00,3.64,,,12.48,
223737,Commercial Street,London,GB,51.518123,-0.074271,2020-12-01,00:00,2.8,,,,
223710,Savernake Road,London,GB,51.5554849,-0.1523385,2020-12-01,00:00,4.19,,,6.57,
223741,Park Lane,London,GB,51.507988,-0.153446,2020-12-01,00:00,24.1,,,11.54,
223763,The Royal London Hospital,London,GB,51.518778,-0.058917,2020-12-01,00:00,1.8,,,25.27,
223687,Black Horse Court,London,GB,51.496482,-0.088226,2020-12-01,00:00,5.53,,,,
223796,Tower Bridge Road,London,GB,51.501965,-0.077592,2020-12-01,00:00,4.66,,,22.02,
223768,Whitecross,London,GB,51.521451,-0.092771,2020-12-01,00:00,3.89,,,8.29,
223727,Ballance Road,London,GB,51.5456,-0.03614,2020-12-01,00:00,13.59,,,26.07,
223713,Morpeth Street,London,GB,51.527588,-0.047295,2020-12-01,00:00,4.6,,,9.63,
7558,Cinecitta,Rome,IT,41.85772,12.568664999999998,2024-09-07,00:00,11.0,30.0,,1.0,31.0
7560,Tiburtina,Rome,IT,41.910257,12.54887,2024-09-08,21:00,,28.0,,12.0,
7527,Magna Grecia,Rome,IT,41.883064,12.508939,2024-09-07,00:00,,30.0,,10.0,
7561,Cipro,Rome,IT,41.906358,12.447596000000004,2024-09-08,21:00,8.0,25.0,,5.0,44.0
7564,Preneste,Rome,IT,41.886018,12.541614,2024-09-08,21:00,,28.0,,3.0,70.0
7545,Bufalotta,Rome,IT,41.947649,12.533682,2024-09-08,21:00,,23.0,-1.0,3.0,64.0
7529,Arenula,Rome,IT,41.894020000000005,12.475368,2024-09-07,00:00,13.0,27.0,,2.0,16.0
2162870,FERMI,Rome,IT,41.86399299978572,12.469569999900465,2024-09-08,21:00,,,,,
2162866,Villa Ada,Rome,IT,41.932874,12.506971,2024-09-06,00:00,7.0,22.0,3.5,2.0,37.0
8551,Cipro,Rome,IT,41.906358,12.447596000000004,2024-09-08,21:00,8.0,25.0,,5.0,44.0
7534,Fermi,Rome,IT,41.864194,12.469531,2024-09-07,00:00,,28.0,,12.0,
