id,location,city,country,lat,lon,day,time,pm25,pm10,so2,no,o3
9658,Skøyen,Oslo,NO,59.91975,10.68973,2024-04-29,09:00,4.84279728,11.3095417,,,
230848,E18 Høvik kirke,Oslo,NO,59.89882251,10.57586119,2024-02-26,10:00,2.7,5.0,,,
299924,Oslo Rådhus,Oslo,NO,59.912185,10.733669,2024-02-14,09:00,,,0.5,,
10540,"Rv 4, Aker sykehus",Oslo,NO,59.94102999999999,10.798030000000002,2024-02-13,15:00,8.075838,12.372646,,,
12018,Loallmenningen,Oslo,NO,59.903095,10.758407999999998,2023-08-03,07:00,5.197781,9.583008,,,
10824,Bryn skole,Oslo,NO,59.91416,10.82472,2023-01-03,12:00,30.357546,36.465275,,,
10810,Eilif Dues vei,Oslo,NO,59.90608,10.61195,2021-06-18,00:00,26.7,30.4,,,
6926,Åkebergveien,Oslo,NO,59.912001,10.767426,2019-07-09,06:00,,13.0,,,
5776,Breivoll,Oslo,NO,59.9211,10.83363,2018-05-28,11:00,6.9394444444,21.7622222222,,,
5668,Grønland,Oslo,NO,59.91487,10.763,2018-04-12,00:00,,,1.6,,38.2
10775,"Warszawa, ul. Chrościckiego",Warsaw,PL,52.20774200000001,20.906073,2024-09-11,05:00,17.2,23.1,1.9,,2.0
10776,"Warszawa, al. Niepodległości",Warsaw,PL,52.219298,21.004724,2024-09-11,05:00,15.2,29.6,,,
7245,"Warszawa, ul. Kondratowicza",Warsaw,PL,52.290864,21.042458,2024-09-11,05:00,16.0,22.7,2.38,,11.5
6386,"Warszawa, ul. Wokalna",Warsaw,PL,52.160772,21.033819,2024-09-10,10:00,15.2,17.6,8.39,,32.7
60175,"Warszawa, IMiGW",Warsaw,PL,52.281304,20.963383,2024-09-11,05:00,,,,,18.23
6381,"Warszawa, ul. Tołstoja",Warsaw,PL,52.285073,20.933018,2024-09-11,04:00,21.72,27.08,,,
2872756,Biala,Warsaw,PL,52.238607,20.990778,2024-09-11,05:00,28.223660469055176,29.28288682301839,,,
921170,"Warszawa, IMiGW",Warsaw,PL,52.281472,20.963361,2022-10-04,19:00,,,,,21.4
8923,Warszawa-Podleśna,Warsaw,PL,52.280939,20.962156,2020-12-30,12:00,,,,,2.337
28,Ursynów,Warsaw,PL,52.16077306,21.03916667,2017-01-08,07:00,148.8,165.1,15.5,,2.5
2531,Komunikacyjna,Warsaw,PL,52.21929306,21.00583333,2017-01-08,07:00,181.0,194.9,,,
2567,Targówek,Warsaw,PL,52.29085889,21.03916667,2017-01-08,07:00,134.8,147.0,19.2,,5.9
1050,Podleśna,Warsaw,PL,52.28098306,20.95555556,2017-01-08,07:00,,,,,8.8
3043177,"Morais Soares, Lisbon",Lisbon,PT,38.73214,-9.128491,2024-09-11,05:00,6.391666690508525,6.783333381017049,,,
7767,Alfragide/Amadora,Lisbon,PT,38.73888900002024,-9.20750000018805,2024-09-10,21:00,,,1.7,,85.3
7985,Lavradio,Lisbon,PT,38.66666699998462,-9.047778000264255,2024-09-10,21:00,,-1.0,2.7,,
8026,Avenida da Liberdade,Lisbon,PT,38.720278000014765,-9.145832999637822,2024-09-10,21:00,,-1.0,,,
7948,Entrecampos,Lisbon,PT,38.7486110000273,-9.148888999962434,2024-09-10,21:00,-1.0,-1.0,2.0,,83.0
7198,Fidalguinhos,Lisbon,PT,38.65000000007791,-9.048610999942383,2024-09-09,21:00,,,1.6,,
7911,Laranjeiro,Lisbon,PT,38.66361100016094,-9.1577780003787,2024-09-10,21:00,-1.0,-1.0,,,94.0
8209,Santa Cruz de Benfica,Lisbon,PT,38.74805599990359,-9.202499999774522,2024-09-10,21:00,,-1.0,,,
8036,Olivais,Lisbon,PT,38.76888900024995,-9.108055999671036,2024-09-10,21:00,-1.0,-1.0,1.9,,98.0
8211,Reboleira,Lisbon,PT,38.75416700018299,-9.230833000379576,2024-09-10,21:00,,-1.0,,,95.0
784129,Beograd Ada Marina,Belgrade,RS,44.790166,20.4169,2024-09-11,05:00,9.5065,10.456333333333,,,29.20015
784146,Beograd Stojčino Brdo,Belgrade,RS,44.776953,20.535435,2024-09-11,05:00,12.733166666667,13.6985,4.3164567,,36.598275
784153,Beograd Zemun Ugrinovačka,Belgrade,RS,44.849212,20.377265999999995,2024-09-11,05:00,10.289310344828,12.36275862069,5.2639521,,21.014
784131,Beograd Banovo brdo,Belgrade,RS,44.777284,20.409701,2024-09-11,05:00,8.5233333333333,9.4581666666667,5.9498521333333,,33.9416
784137,Beograd Franša Deperea,Belgrade,RS,44.794262,20.463173,2024-09-11,05:00,9.3915,11.098333333333,4.4834268,,17.818675
784144,Beograd Ovča,Belgrade,RS,44.88411200000001,20.527552,2024-09-11,05:00,10.683,12.323666666667,18.92740565,,21.08715
2812630,International School of Belgrade,Belgrade,RS,44.78765,20.43385,2024-09-11,01:59,7.69,,,,
10837,Belgrade-Stari grad,Belgrade,RS,44.821119999948465,20.459112999622317,2024-09-05,22:00,25.231333333333,76.461833333333,14.536207416667,,99.075025
